,uriPer_x,uriPer_y,orgs,numberOrgs,uriOrgs,periods_x,BeginY_x,EndY_x,BeginY_y,EndY_y,periods_y
8894,http://www.wikidata.org/entity/Q11124,http://www.wikidata.org/entity/Q7325887,Harvard Law School|Stanford University,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q41506,1925-1949,1956.0,1967.0,1962.0,1973.0,1925-1949
8895,http://www.wikidata.org/entity/Q11124,http://www.wikidata.org/entity/Q7327556,Harvard Law School|Stanford University,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q41506,1925-1949,1956.0,1967.0,1957.0,1968.0,1925-1949
8906,http://www.wikidata.org/entity/Q11124,http://www.wikidata.org/entity/Q7626983,Harvard Law School|Stanford University,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q41506,1925-1949,1956.0,1967.0,1955.0,1966.0,1925-1949
8907,http://www.wikidata.org/entity/Q11124,http://www.wikidata.org/entity/Q7668662,Harvard Law School|Magdalen College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q81162,1925-1949,1956.0,1967.0,1958.0,1969.0,1925-1949
8914,http://www.wikidata.org/entity/Q11124,http://www.wikidata.org/entity/Q8009605,Harvard University|Harvard Law School,2,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q49122,1925-1949,1956.0,1967.0,1958.0,1969.0,1925-1949
8955,http://www.wikidata.org/entity/Q11132,http://www.wikidata.org/entity/Q5041824,Stanford University|Stanford Law School,2,http://www.wikidata.org/entity/Q41506|http://www.wikidata.org/entity/Q8012895,1925-1949,1948.0,1959.0,1952.0,1963.0,1925-1949
9005,http://www.wikidata.org/entity/Q11138,http://www.wikidata.org/entity/Q13560965,Princeton School of Public and International Affairs|Princeton University,2,http://www.wikidata.org/entity/Q2349578|http://www.wikidata.org/entity/Q21578,1950-1974,1968.0,1979.0,1971.0,1982.0,1950-1974
9019,http://www.wikidata.org/entity/Q11138,http://www.wikidata.org/entity/Q4738245,Princeton University|Yale Law School,2,http://www.wikidata.org/entity/Q21578|http://www.wikidata.org/entity/Q1143289,1950-1974,1968.0,1979.0,1971.0,1982.0,1950-1974
9020,http://www.wikidata.org/entity/Q11138,http://www.wikidata.org/entity/Q4756746,Princeton University|Yale Law School,2,http://www.wikidata.org/entity/Q21578|http://www.wikidata.org/entity/Q1143289,1950-1974,1968.0,1979.0,1965.0,1976.0,1925-1949
9029,http://www.wikidata.org/entity/Q11138,http://www.wikidata.org/entity/Q55623009,Princeton University|Yale Law School,2,http://www.wikidata.org/entity/Q21578|http://www.wikidata.org/entity/Q1143289,1950-1974,1968.0,1979.0,1967.0,1978.0,1925-1949
9042,http://www.wikidata.org/entity/Q11138,http://www.wikidata.org/entity/Q7291614,Princeton University|Yale Law School,2,http://www.wikidata.org/entity/Q21578|http://www.wikidata.org/entity/Q1143289,1950-1974,1968.0,1979.0,1964.0,1975.0,1925-1949
9049,http://www.wikidata.org/entity/Q11138,http://www.wikidata.org/entity/Q7509104,Princeton University|Yale Law School,2,http://www.wikidata.org/entity/Q21578|http://www.wikidata.org/entity/Q1143289,1950-1974,1968.0,1979.0,1963.0,1974.0,1925-1949
9134,http://www.wikidata.org/entity/Q11147303,http://www.wikidata.org/entity/Q15937568,University of Tokyo|Tokyo University,2,http://www.wikidata.org/entity/Q7842|http://www.wikidata.org/entity/Q11524659,1900-1924,1932.0,1943.0,1926.0,1937.0,1900-1924
9207,http://www.wikidata.org/entity/Q11153,http://www.wikidata.org/entity/Q1922011,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1973.0,1984.0,1970.0,1981.0,1950-1974
9211,http://www.wikidata.org/entity/Q11153,http://www.wikidata.org/entity/Q20709943,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1973.0,1984.0,1975.0,1986.0,1950-1974
9212,http://www.wikidata.org/entity/Q11153,http://www.wikidata.org/entity/Q2121697,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1973.0,1984.0,1972.0,1983.0,1950-1974
9236,http://www.wikidata.org/entity/Q11153,http://www.wikidata.org/entity/Q5213045,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1973.0,1984.0,1969.0,1980.0,1950-1974
9259,http://www.wikidata.org/entity/Q11153,http://www.wikidata.org/entity/Q6680965,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1973.0,1984.0,1977.0,1988.0,1950-1974
9271,http://www.wikidata.org/entity/Q11153,http://www.wikidata.org/entity/Q7148956,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1973.0,1984.0,1979.0,1990.0,1950-1974
9274,http://www.wikidata.org/entity/Q11153,http://www.wikidata.org/entity/Q7287525,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1973.0,1984.0,1972.0,1983.0,1950-1974
9278,http://www.wikidata.org/entity/Q11153,http://www.wikidata.org/entity/Q733612,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1973.0,1984.0,1971.0,1982.0,1950-1974
9282,http://www.wikidata.org/entity/Q11153,http://www.wikidata.org/entity/Q7348249,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1973.0,1984.0,1969.0,1980.0,1950-1974
9291,http://www.wikidata.org/entity/Q11153,http://www.wikidata.org/entity/Q7648092,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1973.0,1984.0,1969.0,1980.0,1950-1974
9297,http://www.wikidata.org/entity/Q11153,http://www.wikidata.org/entity/Q8009316,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1973.0,1984.0,1968.0,1979.0,1950-1974
9476,http://www.wikidata.org/entity/Q11171,http://www.wikidata.org/entity/Q1284943,Harvard Law School|Stanford University,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q41506,1925-1949,1954.0,1965.0,1960.0,1971.0,1925-1949
9559,http://www.wikidata.org/entity/Q11171,http://www.wikidata.org/entity/Q7327556,Harvard Law School|Stanford University,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q41506,1925-1949,1954.0,1965.0,1957.0,1968.0,1925-1949
9571,http://www.wikidata.org/entity/Q11171,http://www.wikidata.org/entity/Q7626983,Harvard Law School|Stanford University,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q41506,1925-1949,1954.0,1965.0,1955.0,1966.0,1925-1949
9572,http://www.wikidata.org/entity/Q11171,http://www.wikidata.org/entity/Q7660882,London School of Economics and Political Science|Harvard Law School,2,http://www.wikidata.org/entity/Q174570|http://www.wikidata.org/entity/Q49122,1925-1949,1954.0,1965.0,1949.0,1960.0,1925-1949
9694,http://www.wikidata.org/entity/Q1118577,http://www.wikidata.org/entity/Q532647,Baylor University|Baylor Law School,2,http://www.wikidata.org/entity/Q812573|http://www.wikidata.org/entity/Q4874603,1950-1974,1970.0,1981.0,1971.0,1982.0,1950-1974
9695,http://www.wikidata.org/entity/Q1118577,http://www.wikidata.org/entity/Q6133123,Baylor University|Baylor Law School,2,http://www.wikidata.org/entity/Q812573|http://www.wikidata.org/entity/Q4874603,1950-1974,1970.0,1981.0,1969.0,1980.0,1950-1974
9696,http://www.wikidata.org/entity/Q1118577,http://www.wikidata.org/entity/Q6142346,Baylor University|Baylor Law School,2,http://www.wikidata.org/entity/Q812573|http://www.wikidata.org/entity/Q4874603,1950-1974,1970.0,1981.0,1975.0,1986.0,1950-1974
9697,http://www.wikidata.org/entity/Q1118577,http://www.wikidata.org/entity/Q6525223,Baylor University|Baylor Law School,2,http://www.wikidata.org/entity/Q812573|http://www.wikidata.org/entity/Q4874603,1950-1974,1970.0,1981.0,1966.0,1977.0,1925-1949
9699,http://www.wikidata.org/entity/Q1118577,http://www.wikidata.org/entity/Q7508925,Baylor University|Baylor Law School,2,http://www.wikidata.org/entity/Q812573|http://www.wikidata.org/entity/Q4874603,1950-1974,1970.0,1981.0,1971.0,1982.0,1950-1974
9751,http://www.wikidata.org/entity/Q112023750,http://www.wikidata.org/entity/Q55732916,Seoul National University|Chung-am High School,2,http://www.wikidata.org/entity/Q39913|http://www.wikidata.org/entity/Q12620156,1950-1974,1983.0,1994.0,1977.0,1988.0,1950-1974
9837,http://www.wikidata.org/entity/Q11217893,http://www.wikidata.org/entity/Q95074097,"Faculty of Law, Charles University in Prague|Faculty of Arts, Charles University in Prague",2,http://www.wikidata.org/entity/Q12047389|http://www.wikidata.org/entity/Q3563550,1850-1874,1892.0,1903.0,1893.0,1904.0,1875-1899
9855,http://www.wikidata.org/entity/Q112181415,http://www.wikidata.org/entity/Q15052232,Dartmouth College|Harvard Law School,2,http://www.wikidata.org/entity/Q49116|http://www.wikidata.org/entity/Q49122,1900-1924,1933.0,1944.0,1934.0,1945.0,1900-1924
9932,http://www.wikidata.org/entity/Q11221556,http://www.wikidata.org/entity/Q14946787,Ohio State University|Moritz College of Law,2,http://www.wikidata.org/entity/Q309331|http://www.wikidata.org/entity/Q6912389,1875-1899,1908.0,1919.0,1906.0,1917.0,1875-1899
9937,http://www.wikidata.org/entity/Q11221556,http://www.wikidata.org/entity/Q6813033,Ohio State University|Moritz College of Law,2,http://www.wikidata.org/entity/Q309331|http://www.wikidata.org/entity/Q6912389,1875-1899,1908.0,1919.0,1910.0,1921.0,1875-1899
9938,http://www.wikidata.org/entity/Q11221556,http://www.wikidata.org/entity/Q7152119,Ohio State University|Moritz College of Law,2,http://www.wikidata.org/entity/Q309331|http://www.wikidata.org/entity/Q6912389,1875-1899,1908.0,1919.0,1907.0,1918.0,1875-1899
9972,http://www.wikidata.org/entity/Q112384804,http://www.wikidata.org/entity/Q21034081,Masaryk University Faculty of Social Studies|Masaryk University Faculty of Law,2,http://www.wikidata.org/entity/Q11988774|http://www.wikidata.org/entity/Q9379654,1975-1999,1996.0,2007.0,1998.0,2009.0,1975-1999
10194,http://www.wikidata.org/entity/Q112800293,http://www.wikidata.org/entity/Q5488468,University of Alabama|University of Alabama School of Law,2,http://www.wikidata.org/entity/Q492318|http://www.wikidata.org/entity/Q7895034,1900-1924,1933.0,1944.0,1936.0,1947.0,1900-1924
10196,http://www.wikidata.org/entity/Q112800293,http://www.wikidata.org/entity/Q704244,University of Alabama|University of Alabama School of Law,2,http://www.wikidata.org/entity/Q492318|http://www.wikidata.org/entity/Q7895034,1900-1924,1933.0,1944.0,1939.0,1950.0,1900-1924
10198,http://www.wikidata.org/entity/Q112800293,http://www.wikidata.org/entity/Q7794715,University of Alabama|University of Alabama School of Law,2,http://www.wikidata.org/entity/Q492318|http://www.wikidata.org/entity/Q7895034,1900-1924,1933.0,1944.0,1934.0,1945.0,1900-1924
10199,http://www.wikidata.org/entity/Q112800293,http://www.wikidata.org/entity/Q880154,University of Alabama|University of Alabama School of Law,2,http://www.wikidata.org/entity/Q492318|http://www.wikidata.org/entity/Q7895034,1900-1924,1933.0,1944.0,1939.0,1950.0,1900-1924
10318,http://www.wikidata.org/entity/Q113339650,http://www.wikidata.org/entity/Q14944939,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1990.0,2001.0,1985.0,1996.0,1950-1974
10322,http://www.wikidata.org/entity/Q113339650,http://www.wikidata.org/entity/Q16205057,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1990.0,2001.0,1987.0,1998.0,1950-1974
10335,http://www.wikidata.org/entity/Q113339650,http://www.wikidata.org/entity/Q5263044,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1990.0,2001.0,1984.0,1995.0,1950-1974
10344,http://www.wikidata.org/entity/Q113339650,http://www.wikidata.org/entity/Q6265275,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1990.0,2001.0,1986.0,1997.0,1950-1974
10347,http://www.wikidata.org/entity/Q113339650,http://www.wikidata.org/entity/Q6698345,Harvard Law School|Harvard College,2,http://www.wikidata.org/entity/Q49122|http://www.wikidata.org/entity/Q49123,1950-1974,1990.0,2001.0,1986.0,1997.0,1950-1974
11260,http://www.wikidata.org/entity/Q1140896,http://www.wikidata.org/entity/Q2544866,Harvard University|Harvard Law School,2,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q49122,1850-1874,1873.0,1884.0,1877.0,1888.0,1850-1874
11269,http://www.wikidata.org/entity/Q1140896,http://www.wikidata.org/entity/Q61114014,Harvard University|Harvard Law School,2,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q49122,1850-1874,1873.0,1884.0,1867.0,1878.0,1825-1849
11271,http://www.wikidata.org/entity/Q1140896,http://www.wikidata.org/entity/Q7344917,Harvard University|Harvard Law School,2,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q49122,1850-1874,1873.0,1884.0,1870.0,1881.0,1850-1874
12588,http://www.wikidata.org/entity/Q114870228,http://www.wikidata.org/entity/Q4312932,Hebrew University of Jerusalem|Gymnasia Rehavia,2,http://www.wikidata.org/entity/Q174158|http://www.wikidata.org/entity/Q2916582,1925-1949,1960.0,1971.0,1965.0,1976.0,1925-1949
12623,http://www.wikidata.org/entity/Q1149854,http://www.wikidata.org/entity/Q350077,Harvard University|Harvard Law School,2,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q49122,1825-1849,1848.0,1859.0,1844.0,1855.0,1825-1849
12639,http://www.wikidata.org/entity/Q1149854,http://www.wikidata.org/entity/Q943046,Harvard University|Harvard Law School,2,http://www.wikidata.org/entity/Q13371|http://www.wikidata.org/entity/Q49122,1825-1849,1848.0,1859.0,1851.0,1862.0,1825-1849
12678,http://www.wikidata.org/entity/Q115163240,http://www.wikidata.org/entity/Q5126167,University of Pennsylvania Carey Law School|Saint Joseph's University,2,http://www.wikidata.org/entity/Q7896088|http://www.wikidata.org/entity/Q1475413,1875-1899,1910.0,1921.0,1913.0,1924.0,1875-1899
12818,http://www.wikidata.org/entity/Q115199040,http://www.wikidata.org/entity/Q903379,Eötvös Loránd University|Piarist Gymnasium of Budapest,2,http://www.wikidata.org/entity/Q390287|http://www.wikidata.org/entity/Q1235280,1850-1874,1885.0,1896.0,1885.0,1896.0,1850-1874
13600,http://www.wikidata.org/entity/Q1160705,http://www.wikidata.org/entity/Q16733754,Achimota School|Accra Academy,2,http://www.wikidata.org/entity/Q4673779|http://www.wikidata.org/entity/Q4672815,1925-1949,1946.0,1957.0,1950.0,1961.0,1925-1949
14102,http://www.wikidata.org/entity/Q116882,http://www.wikidata.org/entity/Q118222,University of Zurich|Humboldt-Universität zu Berlin,2,http://www.wikidata.org/entity/Q206702|http://www.wikidata.org/entity/Q152087,1850-1874,1892.0,1903.0,1886.0,1897.0,1850-1874
14119,http://www.wikidata.org/entity/Q116884207,http://www.wikidata.org/entity/Q5760919,Melbourne Law School|University of Melbourne,2,http://www.wikidata.org/entity/Q6811823|http://www.wikidata.org/entity/Q319078,1950-1974,1968.0,1979.0,1973.0,1984.0,1950-1974
14122,http://www.wikidata.org/entity/Q116884207,http://www.wikidata.org/entity/Q6551523,Melbourne Law School|St Catherine's School,2,http://www.wikidata.org/entity/Q6811823|http://www.wikidata.org/entity/Q7592767,1950-1974,1968.0,1979.0,1971.0,1982.0,1950-1974
14123,http://www.wikidata.org/entity/Q116884207,http://www.wikidata.org/entity/Q6757130,Melbourne Law School|University of Melbourne,2,http://www.wikidata.org/entity/Q6811823|http://www.wikidata.org/entity/Q319078,1950-1974,1968.0,1979.0,1962.0,1973.0,1925-1949
14124,http://www.wikidata.org/entity/Q116884207,http://www.wikidata.org/entity/Q70794825,Melbourne Law School|University of Melbourne,2,http://www.wikidata.org/entity/Q6811823|http://www.wikidata.org/entity/Q319078,1950-1974,1968.0,1979.0,1966.0,1977.0,1925-1949
14126,http://www.wikidata.org/entity/Q116884207,http://www.wikidata.org/entity/Q7520026,Melbourne Law School|University of Melbourne,2,http://www.wikidata.org/entity/Q6811823|http://www.wikidata.org/entity/Q319078,1950-1974,1968.0,1979.0,1972.0,1983.0,1950-1974
14192,http://www.wikidata.org/entity/Q116973,http://www.wikidata.org/entity/Q1327030,University of Zurich|Heidelberg University,2,http://www.wikidata.org/entity/Q206702|http://www.wikidata.org/entity/Q151510,1800-1824,1840.0,1851.0,1842.0,1853.0,1800-1824
14193,http://www.wikidata.org/entity/Q116973,http://www.wikidata.org/entity/Q1339940,University of Zurich|Heidelberg University,2,http://www.wikidata.org/entity/Q206702|http://www.wikidata.org/entity/Q151510,1800-1824,1840.0,1851.0,1841.0,1852.0,1800-1824
14197,http://www.wikidata.org/entity/Q116973,http://www.wikidata.org/entity/Q2173646,University of Bern|Heidelberg University,2,http://www.wikidata.org/entity/Q659080|http://www.wikidata.org/entity/Q151510,1800-1824,1840.0,1851.0,1840.0,1851.0,1800-1824
14327,http://www.wikidata.org/entity/Q11717585,http://www.wikidata.org/entity/Q20829485,Adam Mickiewicz University in Poznań|Faculty of Law and Administration of Adam Mickiewicz University in Poznań,2,http://www.wikidata.org/entity/Q348402|http://www.wikidata.org/entity/Q9379671,1925-1949,1950.0,1961.0,1955.0,1966.0,1925-1949
14330,http://www.wikidata.org/entity/Q11717585,http://www.wikidata.org/entity/Q663033,Adam Mickiewicz University in Poznań|Faculty of Law and Administration of Adam Mickiewicz University in Poznań,2,http://www.wikidata.org/entity/Q348402|http://www.wikidata.org/entity/Q9379671,1925-1949,1950.0,1961.0,1944.0,1955.0,1925-1949
14348,http://www.wikidata.org/entity/Q11719548,http://www.wikidata.org/entity/Q11835221,Faculty of Law and Administration of Adam Mickiewicz University in Poznań|Adam Mickiewicz University in Poznań,2,http://www.wikidata.org/entity/Q9379671|http://www.wikidata.org/entity/Q348402,1925-1949,1967.0,1978.0,1967.0,1978.0,1925-1949
